,Timestamp,absolute_distance_x,absolute_distance_y
0,33.24150366,93.9375,13.3984375
1,33.33595952,0.0,0.0
2,33.42972533,0.0,0.0
3,33.52276921,0.0,0.0
4,33.61871549,0.0,0.0
5,33.71547368,0.0,0.0
6,33.81275482,64.9375,1.171875
7,33.91177878,64.796875,1.1328125
8,34.00865996,0.0,0.0
9,34.10609708,0.0,0.0
10,34.20280928,46.0703125,-11.5859375
11,34.30003442,46.046875,-11.5390625
12,34.39529477,46.0390625,-11.578125
13,34.49498853,46.03125,-11.578125
14,34.59044168,45.96875,-11.53125
15,34.68705797,45.9609375,-11.390625
16,34.7840153,45.9609375,-11.453125
17,34.88199575,45.9296875,-11.4921875
18,34.97947714,45.9453125,-11.453125
19,35.07691152,45.9453125,-11.4765625
20,35.17399987,45.9453125,-11.4609375
21,35.26958304,45.9453125,-11.453125
22,35.36691741,45.9609375,-11.46875
23,35.46439965,45.984375,-11.3828125
24,35.56279068,45.9375,-11.375
25,35.66178378,45.9140625,-11.390625
26,35.76033584,45.9296875,-11.375
27,35.85745373,45.9375,-11.3828125
28,35.95469263,45.953125,-11.359375
29,36.05111645,45.96875,-11.3046875
30,36.14772528,45.9296875,-11.296875
31,36.24499419,45.9296875,-11.3203125
32,36.34247713,45.9296875,-11.3671875
33,36.44078008,45.9296875,-11.4453125
34,36.53955946,45.90625,-11.4609375
35,36.63787579,45.8984375,-11.5390625
36,36.73644914,45.8984375,-11.5625
37,36.83402539,45.84375,-11.578125
38,36.93292878,45.84375,-11.6484375
39,37.02924889,45.84375,-11.6796875
40,37.12533499,45.8671875,-11.578125
41,37.22271922,45.8671875,-11.3359375
42,37.31860629,45.890625,-11.2890625
43,37.41643956,45.890625,-11.34375
44,37.51311938,45.8671875,-11.203125
45,37.61123549,45.859375,-11.0546875
46,37.70954061,45.8515625,-10.9609375
47,37.80781673,0.0,0.0
48,37.90438466,0.0,0.0
49,38.00178369,0.0,0.0
50,38.10014982,42.53125,-9.3125
51,38.19873598,42.5234375,-9.3359375
52,38.29560994,0.0,0.0
53,38.39256191,0.0,0.0
54,38.48997618,0.0,0.0
55,38.58919312,0.0,0.0
56,38.68567678,0.0,0.0
57,38.78309553,0.0,0.0
58,38.87996123,0.0,0.0
59,38.97880013,0.0,0.0
60,39.07716198,0.0,0.0
61,39.17690497,0.0,0.0
62,39.27224252,0.0,0.0
63,39.36804211,0.0,0.0
64,39.46577553,0.0,0.0
65,39.56269102,0.0,0.0
66,39.65978652,0.0,0.0
67,39.75720407,0.0,0.0
68,39.8544706,0.0,0.0
69,39.94922883,0.0,0.0
70,40.04657137,0.0,0.0
71,40.14370288,0.0,0.0
72,40.24026833,0.0,0.0
73,40.33761086,0.0,0.0
74,40.43427431,0.0,0.0
75,40.52990111,0.0,0.0
76,40.62762115,0.0,0.0
77,40.72474813,0.0,0.0
78,40.82077098,0.0,0.0
79,40.91775794,0.0,0.0
80,41.01400082,0.0,0.0
81,41.11128581,0.0,0.0
82,41.2085308,0.0,0.0
83,41.30605482,0.0,0.0
84,41.40316979,0.0,0.0
85,41.50069501,0.0,0.0
86,41.59760025,0.0,0.0
87,41.69664374,0.0,0.0
88,41.79297791,0.0,0.0
89,41.8903072,0.0,0.0
90,41.98650535,0.0,0.0
91,42.08394165,0.0,0.0
92,42.181794,0.0,0.0
93,42.27903028,0.0,0.0
94,42.3749504,0.0,0.0
95,42.47226459,0.0,0.0
96,42.56916368,0.0,0.0
97,42.66425679,0.0,0.0
98,42.76037589,0.0,0.0
99,42.855661,0.0,0.0
100,42.9513741,0.0,0.0
101,43.04798919,0.0,0.0
102,43.14414829,0.0,0.0
103,43.23993939,0.0,0.0
104,43.33654648,0.0,0.0
105,43.43366977,0.0,0.0
106,43.530729,0.0,0.0
107,43.62825127,0.0,0.0
108,43.72496447,0.0,0.0
109,43.82206471,0.0,0.0
110,43.91952797,0.0,0.0
111,44.01750828,0.0,0.0
112,44.11489154,0.0,0.0
113,44.21336089,0.0,0.0
114,44.31000209,0.0,0.0
115,44.4067583,0.0,0.0
116,44.50369619,0.0,0.0
117,44.60215108,0.0,0.0
118,44.6995819,0.0,0.0
119,44.79639366,0.0,0.0
120,44.89329643,0.0,0.0
121,44.99037622,0.0,0.0
122,45.08531583,0.0,0.0
123,45.1822276,0.0,0.0
124,45.27928338,0.0,0.0
125,45.37728624,0.0,0.0
126,45.47557392,0.0,0.0
127,45.57379434,0.0,0.0
128,45.67141572,0.0,0.0
129,45.76889409,0.0,0.0
130,45.86665148,0.0,0.0
131,45.96277374,0.0,0.0
